CA230334_a,CA230334_b,CA230335_a,CA230335_b,CA230337_a,CA230337_b,CA230347_a,CA230347_b,CA230348_a,CA230348_b,CA230354_a,CA230354_b,CA230361_a,CA230361_b,CA230365_a,CA230365_b,CA230366_a,CA230366_b,CA230375_a,CA230375_b,CA230377_a,CA230377_b,CA230378_a,CA230378_b,CA230381_a,CA230381_b,CA230386_a,CA230386_b,CA230387_a,CA230387_b,CA230401_a,CA230401_b,CA230404_a,CA230404_b,CA230411_a,CA230411_b,CA230416_a,CA230416_b,CA230417_a,CA230417_b,CA230422_a,CA230422_b,CA230423_a,CA230423_b,CA230424_a,CA230424_b,CA230428_a,CA230428_b,CA230429_a,CA230429_b,CA230430_a,CA230430_b,CA230715_a,CA230715_b,CA230717_a,CA230717_b,CA230718_a,CA230718_b,CA230724_a,CA230724_b
Capulí,Capulí,Tuza,Tuza,Piartal - 2,Piartal - 2,Piartal - 2,Piartal - 2,Capulí,Capulí,Tuza,Tuza,Piartal - 1,Piartal - 1,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Tuza,Tuza,Piartal - 2,Piartal - 2,Tuza,Tuza,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Tuza,Tuza,Tuza,Tuza,Tuza - Red slip,Tuza - Red slip,Tuza,Tuza,Piartal - 1,Piartal - 1,Tuza,Tuza,Tuza,Tuza
10.67192,6.41093,5.62493,6.21042,6.5491,5.2077,8.82,,6.55352,,6.80667,5.97237,7.05869,7.06044,8.75387,,,,,,8.4106,,7.90819,7.04422,,,,,,,5.35836,5.61637,6.61924,,6.87313,5.35896,5.03355,,,,5.63747,6.72287,,,,,4.81791,5.80586,5.96097,6.88448,,,4.78765,6.63791,,,6.18456,6.25878,6.71411,6.04149
10.67175,6.32075,5.62445,6.2953,6.546,5.208,8.736,,6.63796,,6.89086,5.9714,7.05878,7.06074,8.75381,,,,,,8.41054,,7.90806,7.12707,,,,,,,5.27614,5.7843,6.61926,,6.95703,5.35914,5.03331,,,,5.55362,6.72289,,,,,4.90234,5.89,5.87477,6.79987,,,4.70374,6.722,,,6.26811,6.17568,6.80005,6.04181
10.75634,6.31557,5.54083,6.29428,6.4684,5.1233,8.8198,,6.55396,,6.89072,5.88725,6.97477,6.97648,8.75392,,,,,,8.41056,,7.82422,7.04269,,,,,,,5.19288,5.61646,6.61926,,7.04164,5.27535,4.94957,,,,5.55382,6.63886,,,,,4.90196,5.80586,5.95735,6.88395,,,4.78835,6.72186,,,6.26823,6.09238,6.71643,6.04172
10.67157,6.20809,5.70935,6.21005,6.4681,5.2079,8.7349,,6.55421,,6.89071,5.97011,7.05792,7.06072,8.7539,,,,,,8.32656,,7.90907,7.04454,,,,,,,5.19286,5.78388,6.70304,,6.87435,5.35901,5.03347,,,,5.5539,6.7229,,,,,4.98654,5.80586,5.87331,6.8841,,,4.70512,6.72188,,,6.18477,6.25923,6.80032,6.04186
10.67136,6.37587,5.62517,6.21046,6.3839,5.2083,8.7345,,6.55472,,6.97465,5.96823,6.973,6.97687,8.75387,,,,,,8.41112,,7.82505,7.12776,,,,,,,5.2765,5.78391,6.61888,,6.87434,5.44279,5.03307,,,,5.55396,6.72291,,,,,4.81773,5.72171,5.95719,6.88408,,,4.78902,6.72146,,,6.26843,6.17622,6.80056,6.04225
10.67118,6.29198,5.62332,6.29569,6.4659,5.2084,8.7342,,6.47068,,6.8902,5.88408,6.97299,7.06066,,,,,,,8.41144,,7.90804,7.12739,,,,,,,5.36033,5.6163,6.70323,,6.95822,5.36002,4.86491,,,,5.63813,6.80695,,,,,4.90216,5.72171,5.95683,6.88405,,,4.78908,6.63737,,,6.26897,6.25976,6.80077,6.04215
10.6722,6.37587,5.62122,6.2948,6.4675,5.1245,8.7342,,6.55469,,6.97328,5.96819,6.97321,7.0597,,,,,,,8.49693,,7.90661,6.96204,,,,,,,5.27574,5.78397,6.61963,,6.95813,5.35984,5.0322,,,,5.55397,6.72291,,,,,4.90218,5.72171,5.87298,6.88403,,,4.78915,6.72194,,,6.35281,6.1762,6.79976,6.12586
10.67314,6.29198,5.62022,6.2104,6.5526,5.2085,8.8183,,6.4711,,6.97314,5.88385,6.97335,7.0584,,,,,,,8.49794,,7.73691,7.04755,,,,,,,5.27436,5.70018,6.7032,,6.95917,5.27604,5.0317,,,,5.63842,6.72291,,,,,4.9023,5.55343,5.95689,6.88403,,,4.78876,6.72191,,,6.26919,6.0931,6.79845,6.0418
10.6732,6.12419,5.70407,6.12648,6.4664,5.1245,8.7346,,6.5547,,6.88954,5.88387,7.05746,6.9736,,,,,,,8.49834,,7.90365,7.04765,,,,,,,5.35781,5.78426,6.703,,6.95983,5.35931,5.03186,,,,5.63852,6.72291,,,,,4.81772,5.63757,5.95732,6.96779,,,4.78785,6.63796,,,6.18561,6.17608,6.71467,6.04172
10.67189,6.29198,5.6204,6.29435,6.2984,5.2925,8.7345,,6.55468,,6.89146,5.96798,6.97346,6.97401,,,,,,,8.41561,,7.73427,6.96404,,,,,,,5.35818,5.70064,6.70278,,7.04367,5.27437,5.03199,,,,5.55432,6.80694,,,,,4.90187,5.63757,5.95772,6.88366,,,4.87068,6.63792,,,6.26901,6.17664,6.88444,5.95779
10.67087,6.20809,5.62055,6.21044,6.4684,5.2925,8.7343,,6.55541,,6.97708,5.88381,7.0575,7.05929,,,,,,,8.58553,,7.81804,7.04788,,,,,,,5.35852,5.70024,6.70332,,6.87548,5.27375,5.11586,,,,5.63877,6.72291,,,,,4.81711,5.63757,5.95773,6.96546,,,4.86974,6.63762,,,6.35259,6.09232,6.71686,6.04169
10.67092,6.12419,5.70449,6.212,6.3003,5.2084,8.9021,,6.55573,,6.89297,5.88381,6.97349,6.97575,,,,,,,8.50094,,7.81804,6.96389,,,,,,,5.35873,5.7843,6.70428,,7.04212,5.27353,5.03208,,,,5.63853,6.72291,,,,,4.90211,,5.95779,6.96521,,,4.78598,6.63792,,,6.35278,6.09139,6.79996,6.04167
,6.29198,5.70399,6.21409,6.3832,5.2085,8.7344,,6.5557,,6.89631,5.88385,7.14153,6.97505,,,,,,,8.50152,,7.81799,6.96673,,,,,,,5.35888,5.61698,6.7878,,7.04111,5.18975,5.03159,,,,5.63812,6.80694,,,,,4.90215,,5.95765,6.96729,,,4.70227,6.72198,,,6.2691,6.09139,6.71593,5.95777
,6.20809,5.61849,6.21489,6.4685,5.2085,8.7347,,6.55613,,6.98243,5.96786,6.97348,7.05785,,,,,,,8.41864,,7.73492,6.88725,,,,,,,5.27561,5.70073,6.78893,,6.95745,5.27343,5.11547,,,,5.55429,6.72291,,,,,4.90197,,5.95763,6.96766,,,4.78599,6.72173,,,6.35201,6.09127,6.79987,6.04168
,6.20809,5.61715,6.21477,6.3824,5.2916,8.8185,,6.47236,,6.89839,5.88381,7.05773,6.9727,,,,,,,8.417,,7.8221,6.89106,,,,,,,5.27526,5.70074,6.79013,,6.87396,5.2733,5.03199,,,,5.55437,6.72291,,,,,4.90232,,6.04135,7.05146,,,4.78601,6.80646,,,6.26726,6.09146,6.88384,5.95777
,6.12419,5.70035,6.21498,6.383,5.2047,8.7346,,6.55645,,6.98238,5.96786,6.97349,7.0554,,,,,,,8.50094,,7.74252,6.89073,,,,,,,5.19052,5.61647,6.87303,,6.95813,5.18844,,,,,5.72305,6.80698,,,,,4.90279,,5.95625,6.96892,,,4.86985,6.63861,,,6.26646,6.00826,6.7161,6.0417
,6.12419,5.70045,6.13112,6.3004,5.2924,8.8186,,6.47263,,6.89834,5.96791,7.057,6.97082,,,,,,,8.50086,,7.83074,6.88834,,,,,,,5.27438,5.78428,6.78838,,6.95852,5.18766,,,,,5.55544,6.72482,,,,,4.98728,,5.95487,7.05399,,,4.86981,6.72189,,,6.26634,6.09154,6.88383,5.95776
,6.0403,5.70032,6.21386,6.3841,5.1998,8.818,,6.5571,,6.9824,5.88382,7.05667,7.05489,,,,,,,8.5005,,7.83182,6.88719,,,,,,,5.27543,5.61692,6.87184,,6.95847,5.18779,,,,,5.6393,6.81248,,,,,4.90253,,5.95392,7.05447,,,4.70217,6.80558,,,6.43345,6.00834,6.80039,5.95777
,6.0403,5.7832,6.12776,6.3809,5.2903,8.818,,6.63931,,6.98256,5.96774,7.05651,6.96976,,,,,,,8.50057,,7.83185,6.97313,,,,,,,5.35961,5.61675,6.95613,,6.87467,5.27307,,,,,5.7232,6.73064,,,,,4.90236,,5.95504,7.05467,,,4.87009,6.80563,,,6.26631,6.09211,6.80135,5.87403
,,5.78109,6.12646,6.3846,5.2054,8.8188,,6.63626,,7.06647,5.96726,7.05559,7.0524,,,,,,,8.58571,,7.74833,6.97393,,,,,,,5.3585,5.70103,6.87461,,6.87503,5.19184,,,,,5.55492,6.73138,,,,,4.90229,,5.95642,7.13873,,,4.78615,6.80613,,,6.34919,6.0087,6.80146,5.9579
,,5.78005,6.12628,6.3834,5.2884,8.7357,,6.63493,,6.89825,5.88215,7.0553,6.88438,,,,,,,8.50137,,7.83299,6.80409,,,,,,,5.18999,5.61707,,,6.9588,5.10947,,,,,5.6389,6.8157,,,,,4.90226,,6.04062,7.05467,,,4.78616,6.80673,,,6.43161,6.08972,6.80126,5.95753
,,5.7799,6.12636,6.3843,5.2068,8.8209,,6.46758,,6.89806,5.96494,7.0546,6.88476,,,,,,,8.58555,,7.74807,6.8055,,,,,,,5.35762,5.70059,,,6.87546,5.11003,,,,,5.63903,6.73156,,,,,4.90222,,5.95674,7.13963,,,4.78658,6.80624,,,6.2632,6.00402,6.80126,5.95735
,,5.8633,6.12692,6.3838,5.2856,8.8216,,6.6382,,6.98154,6.04797,7.0534,6.97007,,,,,,,8.58775,,7.83205,6.89301,,,,,,,5.19074,5.70076,,,6.87648,5.10989,,,,,5.72322,6.73261,,,,,4.81771,,6.04075,7.14092,,,4.7029,6.80558,,,6.34531,5.92391,6.80122,5.95797
,,5.86242,6.1269,6.3002,5.292,8.7373,,6.55452,,6.98089,5.87882,7.05364,6.96971,,,,,,,8.58748,,7.83233,6.89434,,,,,,,5.19143,5.61686,,,6.87668,5.11038,,,,,5.72285,6.82075,,,,,4.90221,,5.95813,7.14132,,,4.70291,6.80554,,,6.26112,5.84046,6.80131,5.87459
,,5.94413,6.12749,6.3824,5.2007,8.7389,,6.5545,,6.9809,6.04577,7.13816,6.8843,,,,,,,8.58808,,7.83261,6.81023,,,,,,,5.27524,5.78458,,,6.87659,5.1946,,,,,5.63848,6.82235,,,,,4.90221,,6.04505,7.14135,,,4.78694,6.72143,,,6.34581,6.00508,6.80091,5.95886
,,5.85889,6.12908,6.2154,5.2916,8.8249,,6.55473,,6.98105,6.04594,6.97056,6.88417,,,,,,,8.58724,,7.74858,6.80945,,,,,,,5.27538,5.70076,,,6.87657,5.02709,,,,,5.72259,6.82292,,,,,4.90221,,5.96448,7.05731,,,4.78683,6.72176,,,6.26284,5.83681,6.71615,5.87526
,,5.9432,6.13044,6.3003,5.2919,8.7412,,6.55474,,6.98107,5.87827,6.9712,6.88419,,,,,,,8.58827,,7.83242,6.89337,,,,,,,5.36014,5.61664,,,6.87747,5.11056,,,,,5.55427,6.82502,,,,,4.90222,,6.0498,7.1413,,,4.78688,6.72178,,,6.34536,6.00293,6.80049,5.96014
,,5.94508,6.12976,6.3844,5.2079,8.909,,6.55395,,6.98107,6.04619,7.05475,6.96773,,,,,,,,,7.8319,6.80957,,,,,,,5.27668,5.78398,,,6.87871,5.11031,,,,,5.63837,6.91017,,,,,4.90205,,5.96584,7.14129,,,4.78665,6.72137,,,6.2616,5.92004,6.8015,5.87584
,,5.94701,6.21405,6.2166,5.2923,8.8253,,6.46958,,6.981,5.9622,6.97108,6.88323,,,,,,,,,7.74756,6.80703,,,,,,,5.27622,5.61615,,,6.87869,5.11018,,,,,5.72249,6.7419,,,,,4.81757,,6.04993,7.14129,,,4.87025,6.72168,,,6.3453,5.92036,6.7175,5.95955
,,5.94733,6.21404,6.3007,5.2925,8.8257,,6.55302,,7.06521,5.8778,7.05503,6.7993,,,,,,,,,7.83145,6.72147,,,,,,,5.27657,5.78408,,,6.8778,5.02637,,,,,5.63829,6.74197,,,,,4.90236,,5.966,7.14128,,,4.87025,6.80577,,,6.26277,5.92018,6.80145,5.79242
,,6.02911,6.13011,6.3005,5.2924,8.8254,,6.4668,,6.98107,5.96137,7.05436,6.79944,,,,,,,,,7.74751,6.72117,,,,,,,5.27673,5.61626,,,6.79312,5.19391,,,,,5.63799,6.91054,,,,,4.90231,,5.96515,7.2255,,,4.87036,6.72143,,,6.26366,6.00334,6.88556,5.87688
,,5.93967,6.13017,6.3006,5.2925,8.8256,,6.54978,,7.06516,5.87708,7.05419,6.8834,,,,,,,,,7.83221,6.7155,,,,,,,5.27604,5.6998,,,6.8771,5.02636,,,,,5.72236,6.74199,,,,,4.90214,,6.04853,7.22726,,,4.87122,6.80564,,,6.2633,5.91976,6.80156,5.87668
,,6.01661,6.04667,6.3006,5.2911,8.8264,,6.55045,,7.06504,5.96005,7.0542,6.79943,,,,,,,,,7.74811,6.70952,,,,,,,5.19238,5.78417,,,6.87704,5.19391,,,,,5.55459,6.74199,,,,,4.90201,,5.96477,7.22888,,,4.87212,6.80566,,,6.2627,6.00342,6.80153,5.79167
,,6.01277,6.04688,6.2162,5.289,8.8277,,6.55129,,6.98099,5.96128,7.05385,6.88302,,,,,,,,,7.74812,6.70857,,,,,,,5.19308,5.61668,,,6.87706,5.02636,,,,,5.63948,6.82627,,,,,4.81735,,6.04877,7.22947,,,4.87222,6.80515,,,6.26296,5.92087,6.88541,5.8751
,,6.01056,6.1301,6.2122,5.3765,8.829,,6.55151,,6.9809,5.96355,7.05346,6.79738,,,,,,,,,7.74798,6.62644,,,,,,,5.19398,5.78414,,,6.87684,5.19391,,,,,5.6406,6.82627,,,,,4.90237,,5.96466,7.2296,,,4.87222,6.80468,,,6.3467,6.00451,6.71767,5.87511
,,5.92589,6.1294,6.216,5.3753,8.83,,6.5515,,7.06487,5.9641,7.05347,6.79607,,,,,,,,,7.83038,6.62659,,,,,,,5.1942,5.61633,,,6.87619,5.02667,,,,,5.64158,6.74199,,,,,4.90242,,6.04856,7.22964,,,4.78826,6.88805,,,6.34667,6.00444,6.80078,5.87482
,,6.00864,6.04622,6.2998,5.3755,8.8299,,6.4675,,7.06503,6.04837,7.13749,6.88017,,,,,,,,,7.82642,6.62622,,,,,,,5.27748,5.70006,,,6.95945,5.1121,,,,,5.64213,6.82627,,,,,4.90202,,6.04851,7.22964,,,4.87234,6.80292,,,6.3467,5.92094,6.71551,5.70518
,,5.84069,6.21363,6.3002,5.3762,8.8299,,6.55199,,6.98103,6.04927,7.13753,6.79319,,,,,,,,,7.82367,6.62593,,,,,,,5.19391,5.61618,,,6.87559,5.11276,,,,,5.64177,6.82627,,,,,4.90192,,6.0483,7.3137,,,4.87229,6.886,,,6.2634,6.00369,6.7998,5.78738
,,5.92352,6.04384,6.1316,5.2924,8.914,,6.38565,,7.0651,5.96535,7.13836,6.78955,,,,,,,,,7.82259,6.54049,,,,,,,5.1939,5.61592,,,6.87571,5.02907,,,,,5.64062,6.74199,,,,,4.90196,,6.0476,7.2293,,,4.7886,6.88503,,,6.34672,6.00293,6.71686,5.70276
,,5.84183,6.04163,6.3004,5.3765,8.8287,,6.47085,,6.981,6.04901,7.13891,6.70319,,,,,,,,,7.82219,6.62267,,,,,,,5.27769,5.69992,,,6.95959,5.02974,,,,,5.64014,6.74199,,,,,4.8175,,6.04724,7.22786,,,4.87292,6.80121,,,6.17926,5.91918,6.80032,5.78634
,,5.84541,6.12442,6.2983,5.2925,8.9079,,6.55528,,6.98074,6.04933,7.05603,6.78625,,,,,,,,,7.9059,6.53846,,,,,,,5.19444,5.69981,,,6.87589,5.03007,,,,,5.64014,6.74199,,,,,4.90205,,6.13129,7.3122,,,4.78855,6.88546,,,6.346,5.91962,6.88376,5.78627
,,5.84995,6.12442,6.1316,5.3765,8.903,,6.47133,,7.06432,5.96562,7.14103,6.70246,,,,,,,,,7.82203,6.53848,,,,,,,5.1949,5.61579,,,6.8764,5.03017,,,,,5.6402,6.74199,,,,,4.81739,,6.04743,7.31225,,,4.78817,6.80155,,,6.34615,5.91954,6.71677,5.78626
,,5.8554,6.12443,6.1323,5.2925,8.9002,,6.47143,,7.06381,6.04975,7.22562,6.78511,,,,,,,,,7.82282,6.62191,,,,,,,5.19599,5.78341,,,6.87708,5.03019,,,,,5.6404,6.74199,,,,,4.81768,,6.13139,7.39647,,,4.78819,6.80161,,,6.3459,5.91947,6.88499,5.70214
,,5.86143,6.12453,6.2167,5.3758,8.8158,,6.47239,,6.97879,6.0503,7.05787,6.70087,,,,,,,,,7.73896,6.5378,,,,,,,5.19621,5.69964,,,6.96092,5.03019,,,,,5.6403,6.82626,,,,,4.90274,,6.04766,7.31376,,,4.87218,6.88574,,,6.34548,5.92008,6.80103,5.70083
,,5.86781,6.04211,6.2167,5.3731,8.8163,,6.47413,,7.06196,5.96651,7.22532,6.61817,,,,,,,,,7.82298,6.53614,,,,,,,5.11231,5.69952,,,6.87785,5.03043,,,,,5.64047,6.82626,,,,,4.90286,,6.13212,7.39857,,,4.8722,6.80174,,,6.34519,5.92036,6.801,5.78395
,,5.7895,6.04382,6.2166,5.46,8.9003,,6.47362,,7.06155,6.04928,7.14012,6.70325,,,,,,,,,7.73874,6.4516,,,,,,,5.19642,5.70012,,,6.87923,5.03127,,,,,5.55684,6.74199,,,,,4.9028,,6.13312,7.31476,,,4.78869,6.80177,,,6.34484,5.92039,6.80125,5.61625
,,5.79218,6.12784,6.2165,5.3755,8.8146,,6.55639,,7.06111,6.04668,7.30718,6.61864,,,,,,,,,7.82282,6.45257,,,,,,,5.19595,5.70033,,,6.8798,4.94774,,,,,5.64115,6.74198,,,,,4.90273,,6.1342,7.39893,,,4.87379,6.8858,,,6.34473,5.92038,6.80019,5.78381
,,5.8767,6.04412,6.1317,5.4592,8.8104,,6.47181,,7.06109,6.04539,7.22217,6.61167,,,,,,,,,7.73975,6.37013,,,,,,,5.19614,5.70014,,,6.87965,5.03195,,,,,5.64105,6.74132,,,,,4.81816,,6.05058,7.39896,,,4.87429,6.96969,,,6.4287,5.92036,6.88255,5.61471
,,5.7927,6.04512,6.2125,5.3761,8.9749,,6.47316,,7.145,6.0446,7.30557,6.52044,,,,,,,,,7.82522,6.45375,,,,,,,5.19609,5.69996,,,6.87918,4.9479,,,,,5.64106,6.82205,,,,,4.90268,,6.04964,7.39897,,,4.87432,6.88577,,,6.34531,5.9199,6.79823,5.69665
,,5.79261,6.12941,6.1321,5.3764,8.8897,,6.55838,,7.14558,6.12812,7.3055,6.60011,,,,,,,,,7.74189,6.45414,,,,,,,5.11189,5.69979,,,6.87904,4.94687,,,,,5.64073,6.73422,,,,,4.90265,,6.04857,7.39898,,,4.87435,6.96965,,,6.34472,5.91837,6.79824,5.61262
,,5.79279,6.04534,6.1317,5.2925,8.9742,,6.64112,,7.06165,5.96002,7.30484,6.50707,,,,,,,,,7.8275,6.37328,,,,,,,5.19533,5.70031,,,6.8791,4.86248,,,,,5.72443,6.81721,,,,,4.90191,,6.1314,7.31493,,,4.87442,6.88568,,,6.42802,5.92129,6.79781,5.61371
,,5.87774,5.96141,6.1325,5.4605,8.8901,,6.5562,,7.06132,6.04387,7.38867,6.42364,,,,,,,,,7.74578,6.34933,,,,,,,5.11142,5.70097,,,6.87898,4.86253,,,,,5.72431,6.73287,,,,,4.90146,,6.0463,7.31426,,,4.7904,6.88572,,,6.34477,5.84474,6.9646,5.61441
,,5.79463,5.96131,6.1319,5.4605,8.8901,,6.64002,,7.06094,5.95989,7.30606,6.34022,,,,,,,,,7.74728,6.34933,,,,,,,5.02756,5.70109,,,6.87921,4.86269,,,,,5.64006,6.81708,,,,,4.81714,,6.12938,7.39669,,,4.87445,6.88554,,,6.34498,5.93044,6.79679,5.5308
,,5.71086,6.04523,6.2162,5.4605,8.8909,,6.5559,,7.06124,6.04381,7.30584,6.42364,,,,,,,,,7.74671,6.26579,,,,,,,5.19488,5.61717,,,6.7954,4.94663,,,,,5.72446,6.81713,,,,,4.90242,,6.12861,7.31208,,,4.95843,6.9688,,,6.34488,5.84692,6.88062,5.61468
,,5.79485,5.96061,6.2141,5.4605,8.9749,,6.55589,,7.06117,6.04382,7.38943,6.42364,,,,,,,,,7.74522,6.18224,,,,,,,5.1114,5.70094,,,6.87881,4.86288,,,,,5.64043,6.81716,,,,,4.81817,,5.95984,7.39561,,,4.87445,6.88451,,,6.34488,5.93077,6.8809,5.61516
,,5.71088,5.95942,6.1297,5.4605,8.8902,,6.47185,,7.14528,6.04375,7.47368,6.25679,,,,,,,,,7.74519,6.18224,,,,,,,5.19542,5.7009,,,6.79432,4.86214,,,,,5.64023,6.81718,,,,,4.90269,,6.12692,7.31014,,,4.87445,6.96787,,,6.34692,5.9309,6.88162,5.44808
,,5.79533,5.95831,6.1252,5.4605,8.8905,,6.47219,,7.06072,6.04468,7.38953,6.25679,,,,,,,,,7.74407,6.18224,,,,,,,5.11163,5.61704,,,6.87791,4.86248,,,,,5.72445,6.81718,,,,,4.81809,,5.95885,7.30901,,,4.87465,6.88358,,,6.35002,5.9308,6.88255,5.529
,,5.79675,5.95889,6.2152,5.5446,8.8911,,6.55786,,7.06019,5.96078,7.38975,6.34022,,,,,,,,,7.74294,6.0987,,,,,,,5.02764,5.70092,,,6.79354,4.94682,,,,,5.64043,6.81719,,,,,4.90258,,6.12628,7.47696,,,4.87509,6.88463,,,6.35155,5.9297,6.88252,5.44203
,,5.71375,5.95951,6.2151,5.4605,8.9745,,6.55783,,7.06043,6.04448,7.38972,6.25679,,,,,,,,,7.7426,6.0987,,,,,,,5.19565,5.61692,,,6.87672,4.86307,,,,,5.64028,6.73303,,,,,4.90256,,5.95847,7.30917,,,4.8754,6.96875,,,6.35176,5.92871,6.8825,5.44205
,,5.79812,5.95963,6.2141,5.5445,8.8902,,6.55599,,7.14502,5.96002,7.47182,6.25679,,,,,,,,,7.74253,6.0987,,,,,,,5.11239,5.69956,,,6.87649,4.93437,,,,,5.64024,6.64887,,,,,4.90255,,6.12632,7.30933,,,4.87539,6.88472,,,6.43526,6.01192,6.71416,5.44156
,,5.71404,5.95789,6.1277,5.4605,8.9748,,6.55652,,7.06036,6.0398,7.46851,6.17337,,,,,,,,,7.74285,6.18224,,,,,,,5.11209,5.61606,,,6.8767,4.93437,,,,,5.64043,6.73303,,,,,4.90255,,6.04444,7.30954,,,4.79131,6.88578,,,6.3516,6.01116,6.79713,5.44065
,,5.79869,5.9569,6.1288,5.4605,8.8917,,6.55707,,7.14457,6.03497,7.46862,6.17337,,,,,,,,,7.74481,6.0987,,,,,,,5.19621,5.70058,,,6.96033,4.7671,,,,,5.64014,6.64887,,,,,4.90255,,6.04699,7.39301,,,4.87532,6.97028,,,6.35155,6.00976,6.88045,5.3573
,,5.71551,5.95689,6.1326,5.5446,8.8918,,6.55708,,7.22957,5.95034,7.55314,6.17337,,,,,,,,,7.74697,6.01516,,,,,,,5.02837,5.70075,,,6.87666,4.93437,,,,,5.72402,6.64887,,,,,4.90255,,5.96381,7.30873,,,4.87532,6.88618,,,6.35159,5.92589,6.79664,5.35908
,,5.79985,5.95672,6.131,5.4605,8.8922,,6.63946,,7.06099,6.03388,7.47045,6.17337,,,,,,,,,7.66377,6.01516,,,,,,,5.1958,5.70072,,,6.79288,4.85074,,,,,5.7243,6.73303,,,,,4.9026,,6.04787,7.39308,,,4.87541,7.05409,,,6.2677,5.92575,6.71275,5.36034
,,5.71608,6.04224,6.0478,5.5445,8.8927,,6.5537,,7.06034,5.94949,7.55631,6.17337,,,,,,,,,7.66391,6.01516,,,,,,,5.11223,5.70068,,,6.87649,4.85074,,,,,5.64003,6.73303,,,,,4.90237,,5.96443,7.30944,,,4.95936,7.05348,,,6.3512,5.84157,6.88046,5.2771
,,5.71628,5.87613,6.1323,5.4605,8.8928,,6.55317,,7.14456,5.9492,7.64071,6.00652,,,,,,,,,7.66427,5.84807,,,,,,,5.11194,5.61682,,,6.8763,4.85074,,,,,5.72432,6.73303,,,,,4.90216,,5.96526,7.39367,,,4.87533,6.9698,,,6.26791,5.92436,6.88136,5.36055
,,5.71639,5.95965,6.1325,5.5446,8.8928,,6.55304,,7.1447,6.03422,,,,,,,,,,,7.75026,5.84807,,,,,,,5.19616,5.70064,,,6.87655,4.7671,,,,,5.64065,6.73303,,,,,4.90284,,5.96544,7.4778,,,4.87533,7.05431,,,6.35159,6.00795,6.79914,5.27524
,,5.71643,5.95962,6.1325,5.5446,8.9768,,6.63704,,7.0604,5.86785,,,,,,,,,,,7.75148,,,,,,,,5.02835,5.70064,,,6.87649,4.85074,,,,,5.64119,6.73303,,,,,4.90213,,6.0486,7.39382,,,4.87537,6.97066,,,6.35159,5.92451,6.80003,5.27268
,,5.71643,5.87584,6.1326,5.5445,8.9765,,6.63702,,7.14472,5.93708,,,,,,,,,,,7.75156,,,,,,,,5.19575,5.70064,,,6.87643,4.68347,,,,,5.64226,6.81719,,,,,4.90113,,6.04838,7.39382,,,4.87532,6.97083,,,6.268,6.00855,6.8,5.27117
,,5.80043,5.96046,6.1328,5.5445,9.0603,,6.63703,,7.14442,5.85346,,,,,,,,,,,7.74997,,,,,,,,5.02833,5.78454,,,6.87601,4.68347,,,,,5.72705,6.73303,,,,,4.81619,,6.04838,7.39385,,,4.95966,6.97029,,,6.35156,5.92494,6.71627,5.27082
,,5.71708,5.87728,6.2166,5.5446,8.9794,,6.63703,,7.22804,5.93708,,,,,,,,,,,7.74827,,,,,,,,5.02815,5.70189,,,6.87555,4.68347,,,,,5.64265,6.73303,,,,,4.90053,,6.04873,7.22576,,,4.96008,6.9708,,,6.268,6.00942,6.71681,5.1872
,,5.80199,5.96047,6.1324,5.5446,9.0666,,6.63704,,7.14369,5.85346,,,,,,,,,,,7.83185,,,,,,,,5.11164,5.70275,,,6.79177,4.7671,,,,,5.64261,6.73303,,,,,4.90048,,6.04936,7.39375,,,5.04387,7.05481,,,6.35155,6.01161,6.80103,5.18737
,,5.71726,5.95674,6.2161,5.5445,8.9841,,6.63703,,7.22758,5.93708,,,,,,,,,,,7.83176,,,,,,,,5.02774,5.70295,,,6.87565,4.68347,,,,,5.72683,6.81719,,,,,4.90047,,5.96526,7.22535,,,4.87535,6.97066,,,6.35155,6.01283,6.80073,5.18852
,,5.80054,5.95215,6.1284,5.5445,8.9838,,6.63705,,7.14345,5.85346,,,,,,,,,,,7.74755,,,,,,,,5.11161,5.70293,,,6.79168,4.68347,,,,,5.64253,6.73303,,,,,4.90045,,6.0487,7.30716,,,4.95943,7.05567,,,6.35157,6.01325,6.79997,5.10678
,,5.71633,5.94948,6.2158,5.6285,8.9832,,6.55347,,7.2275,5.76983,,,,,,,,,,,7.91601,,,,,,,,5.02782,5.78678,,,6.87589,4.59984,,,,,5.64256,6.73303,,,,,4.90045,,6.04953,7.38831,,,4.87536,7.0562,,,6.26799,6.01392,6.88295,5.10672
,,5.71636,6.03241,6.1312,5.6286,9.0666,,6.63929,,7.22791,5.85346,,,,,,,,,,,7.74695,,,,,,,,5.02783,5.78677,,,6.87627,,,,,,5.64259,6.73303,,,,,4.81577,,5.96589,7.21967,,,4.95938,6.97201,,,6.26799,6.01446,6.714,5.18843
,,5.71642,5.94858,6.1309,5.7126,9.0675,,6.72515,,7.14364,5.76983,,,,,,,,,,,7.9125,,,,,,,,5.11163,5.70288,,,6.87633,,,,,,5.64254,6.73299,,,,,4.89916,,6.04903,7.30435,,,4.87508,7.13975,,,6.35157,6.09808,6.88241,5.10292
