CA230334,CA230335,CA230337,CA230347,CA230348,CA230354,CA230361,CA230365,CA230366,CA230375,CA230377,CA230378,CA230381,CA230386,CA230387,CA230401,CA230404,CA230411,CA230416,CA230417,CA230422,CA230423,CA230424,CA230428,CA230429,CA230430,CA230715,CA230717,CA230718,CA230724
Capulí,Tuza,Piartal - 2,Piartal - 2,Capulí,Tuza,Piartal - 1,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Capulí,Tuza,Piartal - 2,Tuza,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Piartal - 1,Tuza,Tuza,Tuza - Red slip,Tuza,Piartal - 1,Tuza,Tuza
9.73287,6.51155,5.38264,9.02162,9.80038,6.50851,8.77216,10.54131,11.41973,10.72182,9.19627,8.43024,10.65261,9.54517,12.30658,6.4242,8.45282,6.68613,6.27339,8.19603,7.72696,7.00589,7.61605,7.27591,7.20239,5.32386,6.43017,7.09797,6.51389,6.74433
9.73287,6.51155,5.38288,9.0216,9.80482,6.42404,8.77277,10.55021,11.3997,10.72198,9.29745,8.43792,10.653,9.46992,12.31434,6.42099,8.44868,6.60149,6.27325,8.10634,7.80147,7.09617,7.61589,7.27601,7.20239,5.32369,6.43017,7.09797,6.59868,6.92872
9.73287,6.51175,5.3831,8.84631,9.71024,6.41988,8.77272,10.55428,11.50513,10.72008,9.29733,8.44175,10.8237,9.64317,12.32139,6.41817,8.27602,6.60149,6.35794,8.01504,7.78703,7.01391,7.69689,7.276,7.20239,5.40819,6.43037,7.09775,6.59848,6.84084
9.73316,6.51175,5.46863,8.76926,9.7191,6.40872,8.7729,10.55502,11.50537,10.61581,9.2901,8.44273,10.82391,9.55971,12.40779,6.42347,8.36736,6.5169,6.35812,8.19635,7.97523,7.01438,7.51503,7.27583,7.20239,5.32385,6.43037,7.18247,6.59848,6.75348
9.64823,6.51175,5.5539,8.77263,9.8075,6.50487,8.85723,10.63968,11.32699,10.70246,9.21347,8.44315,10.82389,9.56021,12.40769,6.34084,8.28539,6.59737,6.35812,8.0203,7.88475,7.09916,7.44008,7.27253,7.2869,5.32385,6.43017,7.18247,6.59848,6.75923
9.64823,6.42702,5.5539,8.77356,9.72407,6.50497,8.85696,10.6352,11.42138,10.55136,9.30193,8.44322,10.82389,9.4754,12.22061,6.34131,8.28599,6.58564,6.35812,8.01933,7.71843,7.09928,7.52822,7.26012,7.2869,5.40835,6.51478,7.18247,6.59848,6.67692
9.64823,6.42158,5.55407,8.77349,9.72442,6.41566,8.85723,10.5327,11.42554,10.61971,9.29992,8.61354,10.82389,9.55997,12.3013,6.34156,8.28606,6.51332,6.35812,8.10935,7.72423,7.09905,7.43622,7.35375,7.28713,5.32373,6.51478,7.18247,6.59868,6.677
9.64823,6.41004,5.46862,8.77361,9.80862,6.4208,8.85723,10.62996,11.34206,10.55027,9.11526,8.61185,10.82389,9.55996,12.40781,6.51077,8.37076,6.51313,6.35812,8.19656,7.64326,7.09905,7.61187,7.27283,7.28713,5.32036,6.43037,7.18225,6.59851,6.67726
9.64853,6.50973,5.46845,8.85795,9.72106,6.33874,8.85723,10.63571,11.42695,10.54266,9.37904,8.42557,10.82389,9.55998,12.40843,6.51075,8.45555,6.5081,6.35812,8.10596,7.64376,7.09926,7.53072,7.26559,7.28696,5.31148,6.43037,7.26697,6.59286,6.67758
9.64823,6.50645,5.46862,8.94231,9.70421,6.33943,8.94159,10.62469,11.42711,10.62119,9.38323,8.42799,10.82389,9.55805,12.406,6.5106,8.45529,6.59846,6.35812,8.09741,7.64417,7.09905,7.69917,7.35658,7.19773,5.32085,6.34562,7.18247,6.49647,6.67756
9.64823,6.41915,5.46849,8.94231,9.71187,6.33937,8.94159,10.63384,11.42708,10.55168,9.20491,8.52659,10.82389,9.45572,12.49168,6.5066,8.45529,6.51613,6.35797,8.11097,7.64409,7.09909,7.51705,7.27503,7.18538,5.32076,6.42617,7.18225,6.51188,6.76168
9.64823,6.50908,5.46499,8.94231,9.7215,6.42399,8.94159,10.63857,11.42673,10.62195,9.21294,8.42917,10.73838,9.45887,12.39119,6.41074,8.45529,6.51664,6.35402,8.02138,7.72693,7.01033,7.60667,7.27566,7.28295,5.2323,6.41508,7.18247,6.59303,6.76167
9.73287,6.42653,5.37028,8.94231,9.70937,6.5087,8.94131,10.63811,11.51172,10.54473,9.38593,8.43734,10.7293,9.47342,12.22432,6.42223,8.45529,6.68625,6.25863,8.02148,7.72693,6.99782,7.69838,7.27594,7.19816,5.32119,6.42647,7.18252,6.50584,6.84661
9.73287,6.42704,5.4654,8.85775,9.63386,6.5085,8.94159,10.61978,11.5118,10.71947,9.3026,8.52824,10.79475,9.46004,12.31915,6.42264,8.45529,6.59874,6.35437,8.02711,7.72716,7.01042,7.60417,7.27602,7.19272,5.23872,6.34201,7.17607,6.5112,6.84661
9.73291,6.42708,5.46558,8.93824,9.72281,6.5085,8.94159,10.71038,11.42173,10.72141,9.3003,8.43001,10.82072,9.46897,12.49303,6.50208,8.45529,6.50273,6.35448,8.10125,7.72716,7.01079,7.61118,7.3606,7.19898,5.23916,6.42192,6.99492,6.42887,6.76167
9.72482,6.50749,5.376,8.75469,9.63941,6.5087,8.94159,10.72127,11.31772,10.80643,9.19945,8.42838,10.81528,9.55981,12.31485,6.5076,8.45535,6.59566,6.26498,8.11017,7.72693,7.00534,7.53033,7.36042,7.20159,5.23928,6.42729,7.0959,6.42935,6.76167
9.62234,6.49639,5.46592,8.85024,9.72416,6.5085,8.94159,10.62343,11.50108,10.80543,9.2904,8.52731,10.81048,9.46049,12.21731,6.42552,8.44991,6.51438,6.35501,8.10577,7.72693,7.01209,7.61582,7.3581,7.20215,5.15469,6.34486,7.00787,6.42919,6.76209
9.81434,6.50822,5.38244,8.93856,9.72431,6.42397,8.94159,10.63338,11.42232,10.62044,9.38466,8.43106,10.73406,9.45946,12.32002,6.42599,8.35117,6.59199,6.27267,8.10391,7.72716,7.09829,7.61586,7.26075,7.20231,5.23918,6.34555,7.08928,6.5139,6.67721
9.80968,6.50799,5.383,8.92973,9.72254,6.33949,9.02594,10.80702,11.32574,10.61801,9.20387,8.52165,10.82326,9.55911,12.32379,6.42593,8.36604,6.59781,6.27333,8.11187,7.72716,6.91774,7.69896,7.26653,7.28704,5.23934,6.43029,7.1794,6.51389,6.75748
9.55207,6.41861,5.38311,8.85326,9.53543,6.42109,9.02567,10.72369,11.42073,10.63769,9.38146,8.52825,10.81911,9.37773,12.40662,6.59512,8.45069,6.51605,6.27327,8.01534,7.72693,7.00859,7.51572,7.35838,7.28368,5.23934,6.43019,7.09705,6.51389,6.74605
9.64396,6.5085,5.46855,8.77247,9.70697,6.40998,9.02594,10.89309,11.42575,10.54665,9.38602,8.4331,10.71461,9.46829,12.4086,6.59531,8.27505,6.51677,6.35814,8.10891,7.81025,6.92737,7.51869,7.26475,7.27119,5.23934,6.51478,7.09804,6.59868,6.67362
9.56271,6.51098,5.46613,8.85784,9.7223,6.4182,9.02594,10.89318,11.42657,10.6369,9.38642,8.34452,10.90305,9.4733,12.31022,6.51075,8.36764,6.51681,6.35812,8.19045,7.81025,7.00424,7.69905,7.35601,7.19602,5.32385,6.51498,7.17859,6.59848,6.6736
9.56368,6.42696,5.37128,8.85787,9.62399,6.42162,9.02594,10.80874,11.51163,10.6299,9.28508,8.52823,10.90252,9.39024,12.30466,6.51075,8.36986,6.60151,6.35798,7.93211,7.81001,7.01075,7.51918,7.27494,7.19953,5.23923,6.43037,7.08164,6.59848,6.66858
9.64809,6.42711,5.46355,8.85771,9.63319,6.33038,8.94164,10.80668,11.51177,10.63781,9.28652,8.43327,10.72415,9.47546,12.31943,6.51059,8.27146,6.60149,6.35512,8.10846,7.81001,6.92932,7.61079,7.36041,7.2767,5.15229,6.43017,7.26271,6.59868,6.75868
9.73289,6.4272,5.46639,8.85804,9.6379,6.42035,8.93387,10.7019,11.51138,10.71003,9.3854,8.43579,10.73352,9.47543,12.32204,6.50772,8.44849,6.60149,6.34422,8.19541,7.72699,6.92995,7.61478,7.36045,7.36767,5.22795,6.43017,7.17845,6.59848,6.76111
9.73287,6.42699,5.37527,8.93956,9.63953,6.4236,8.83389,10.78899,11.51172,10.54198,9.37134,8.52626,10.82276,9.55997,12.21657,6.49653,8.53639,6.51689,6.35232,8.0099,7.80358,7.01448,7.70018,7.35905,7.28648,5.2347,6.43037,7.08864,6.59848,6.76165
9.73287,6.51155,5.38023,8.8392,9.62201,6.50761,9.10751,10.63774,11.51172,10.71854,9.29611,8.52779,10.73833,9.55997,12.23103,6.50453,8.35864,6.51487,6.3557,8.02215,7.62455,7.01456,7.70041,7.34542,7.37066,5.23712,6.43037,7.17888,6.59848,6.7618
9.73316,6.42718,5.29696,8.84683,9.62191,6.32753,9.10316,10.79104,11.51137,10.72124,9.3856,8.5284,10.82377,9.47428,12.32396,6.4238,8.36622,6.50338,6.26444,8.02324,7.80774,7.0991,7.70068,7.26335,7.2731,5.14736,6.34561,7.18145,6.51389,6.67738
9.73287,6.42718,5.38307,8.93978,9.72335,6.41602,8.93056,10.80141,11.42678,10.80631,9.30251,8.61287,10.7387,9.45938,12.40666,6.50142,8.37012,6.50832,6.35461,8.01684,7.721,7.09711,7.61603,7.44337,7.27788,5.15199,6.42723,7.18223,6.51408,6.76188
9.73287,6.51175,5.46731,8.8444,9.62606,6.33767,8.93781,10.8068,11.42373,10.62728,9.30277,8.5167,10.82389,9.45882,12.32261,6.50714,8.36929,6.51491,6.27282,8.02747,7.71746,6.91577,7.61483,7.34848,7.45451,5.06966,6.41625,7.18239,6.51389,6.76188
9.73287,6.59632,5.37234,8.85269,9.63222,6.41398,8.94072,10.89275,11.31895,10.61773,9.47167,8.42818,10.82389,9.47556,12.2301,6.4253,8.35486,6.42222,6.35704,8.01665,7.72393,6.92031,7.6004,7.27113,7.36045,5.07009,6.50912,7.35139,6.51389,6.76188
9.73287,6.59612,5.37609,8.85662,9.63765,6.42006,8.94138,10.70493,11.4115,10.63448,9.47164,8.44284,10.82356,9.29565,12.23168,6.51047,8.44445,6.42874,6.34602,7.93791,7.64334,6.92847,7.51758,7.35923,7.28261,5.07027,6.51216,7.2637,6.42933,6.8464
9.8178,6.59612,5.38163,8.85775,9.63935,6.33861,8.94145,10.70436,11.4244,10.72193,9.47163,8.43498,10.82356,9.38729,12.15049,6.51069,8.53741,6.51694,6.35006,8.02471,7.6439,6.91937,7.69981,7.44495,7.2012,5.06877,6.42114,7.25121,6.50975,6.76193
9.8175,6.5118,5.37486,8.94095,9.724,6.33929,8.94161,10.80796,11.33453,10.63616,9.47163,8.43917,10.82389,9.38658,12.31808,6.59513,8.35778,6.50655,6.35627,7.94076,7.64396,6.92574,7.6058,7.34671,7.28676,5.14418,6.51133,7.34475,6.49846,6.84311
9.81726,6.50857,5.3798,8.84014,9.72304,6.42394,9.02594,10.79358,11.42224,10.72185,9.47163,8.44067,10.82396,9.46434,12.32041,6.59511,8.36558,6.42189,6.3483,8.02454,7.64386,6.92931,7.52922,7.34687,7.37087,5.14826,6.42962,7.26405,6.59481,6.66286
9.72664,6.49724,5.29688,8.92715,9.62376,6.424,9.02567,10.63636,11.41612,10.54111,9.38617,8.43295,10.81901,9.39063,12.22256,6.59531,8.36942,6.4307,6.43897,7.93947,7.72693,6.92969,7.52605,7.44449,7.27257,5.15322,6.51385,7.34214,6.59472,6.756
9.62542,6.42149,5.29743,8.9403,9.70732,6.5087,8.94139,10.63273,11.50803,10.53744,9.36832,8.44297,10.62997,9.46559,12.23034,6.51078,8.37055,6.50589,6.35708,8.02575,7.72716,6.9172,7.60666,7.35028,7.27416,5.06258,6.41805,7.35115,6.50527,6.75925
9.81203,6.42468,5.38298,8.84351,9.72412,6.5085,9.02034,10.71062,11.32163,10.71814,9.36877,8.4354,10.89902,9.29712,12.32173,6.50867,8.45426,6.51242,6.35797,7.9328,7.72716,6.91774,7.70029,7.3548,7.45495,5.15172,6.50679,7.34285,6.59526,6.6677
9.81191,6.41807,5.46851,8.85219,9.6286,6.5085,9.00476,10.80822,11.3339,10.7199,9.3018,8.43746,10.90476,9.38793,12.40756,6.49692,8.35419,6.51586,6.44286,8.02132,7.72693,7.09777,7.52254,7.27445,7.27493,5.06957,6.51301,7.34399,6.51318,6.75817
9.63557,6.508,5.38215,8.9407,9.63167,6.42397,9.10519,10.71139,11.42455,10.61824,9.28977,8.44168,10.7232,9.3904,12.2204,6.50188,8.35608,6.51667,6.5275,8.11206,7.72716,6.91861,7.52451,7.36031,7.28555,5.07021,6.42029,7.43351,6.51387,6.67653
9.72816,6.42633,5.45729,8.85767,9.63925,6.42398,9.10518,10.71993,11.34198,10.54722,9.29519,8.43247,10.73276,9.47512,12.13923,6.50907,8.36903,6.60103,6.5277,8.01777,7.64407,6.92541,7.69855,7.34946,7.27964,5.15402,6.51079,7.34047,6.51381,6.67726
9.6472,6.51164,5.37337,8.85794,9.63063,6.3383,9.01399,10.8041,11.51175,10.54678,9.38707,8.5275,10.73712,9.39057,12.06996,6.5006,8.35716,6.5042,6.44175,7.9335,7.64384,6.929,7.70055,7.34823,7.27603,5.14437,6.42929,7.35042,6.5985,6.76182
9.73285,6.59459,5.38204,8.94235,9.62538,6.4108,9.10593,10.79554,11.51143,10.62444,9.37619,8.52126,10.73822,9.39106,12.14207,6.50662,8.2807,6.50431,6.514,8.02735,7.64392,6.92988,7.60693,7.36034,7.37096,5.14617,6.43021,7.25886,6.59869,6.7619
9.81738,6.41429,5.37419,9.02557,9.6398,6.41265,9.02466,10.72416,11.42709,10.63758,9.37225,8.43584,10.82381,9.39018,12.14552,6.50974,8.4539,6.43165,6.43136,7.93413,7.63907,6.93002,7.51903,7.35203,7.27641,5.1536,6.43034,7.42557,6.59853,6.76194
9.8133,6.41897,5.37951,8.83996,9.71446,6.42277,9.02564,10.79778,11.42708,10.62159,9.3025,8.44251,10.82393,9.46437,12.23942,6.51059,8.37027,6.50782,6.44173,8.02518,7.54349,7.01457,7.61588,7.35423,7.28118,5.06225,6.4302,7.51863,6.59548,6.84411
9.62743,6.42531,5.29689,8.92549,9.63066,6.4133,9.02584,10.79772,11.42549,10.54624,9.29171,8.43095,10.8239,9.28914,12.14275,6.51072,8.37073,6.42727,6.5171,7.93886,7.72268,7.01395,7.52407,7.35865,7.37182,5.15126,6.59939,7.42322,6.49954,6.74777
9.80854,6.41735,5.29756,8.94144,9.72378,6.33521,9.11032,10.89203,11.32018,10.54754,9.29441,8.5261,10.82389,9.47488,12.13928,6.59513,8.37077,6.5154,6.43843,7.93336,7.72258,6.9166,7.52414,7.36018,7.36307,5.06939,6.5994,7.43404,6.59246,6.83781
9.81352,6.50773,5.38301,8.93012,9.71766,6.33858,9.1103,10.80232,11.31947,10.63362,9.47155,8.52205,10.82389,9.3829,12.15389,6.59511,8.36966,6.5167,6.44171,8.02745,7.5509,6.9164,7.70012,7.44459,7.27533,5.07018,6.51365,7.42878,6.59599,6.75998
9.71908,6.4264,5.38303,8.93533,9.54012,6.33924,9.1103,10.79174,11.25718,10.54663,9.379,8.43355,10.82389,9.30036,12.15483,6.51077,8.35407,6.51693,6.52751,7.93754,7.64045,6.92948,7.61099,7.43513,7.37167,5.07033,6.50138,7.5093,6.50452,6.92017
9.72779,6.51114,5.46846,8.94044,9.72365,6.33944,9.02602,10.80772,11.32657,10.63273,9.37269,8.44298,10.90883,9.30482,12.15349,6.42498,8.35494,6.43226,6.51589,7.94294,7.56014,6.84089,7.60423,7.34788,7.36321,5.0702,6.58793,7.60403,6.51025,6.84239
9.73169,6.41494,5.38253,8.94209,9.63146,6.42351,9.10587,10.79949,11.33315,10.54881,9.47179,8.42957,10.82032,9.46329,12.23877,6.49716,8.37024,6.51686,6.51582,7.93544,7.56073,6.76012,7.61444,7.36052,7.28073,5.07018,6.59819,7.50961,6.51333,6.84545
9.64783,6.50067,5.37235,9.02595,9.54539,6.41109,9.0062,10.71267,11.34203,10.63283,9.37794,8.52437,10.71652,9.38976,12.13765,6.58315,8.35955,6.51686,6.44217,8.02771,7.5609,6.92455,7.70058,7.2689,7.36991,5.07033,6.58891,7.51433,6.59755,6.84601
9.7328,6.42561,5.3724,8.92783,9.72102,6.32729,9.18652,10.89152,11.24535,10.63424,9.2935,8.43703,10.8093,9.46738,12.14009,6.50941,8.28374,6.51686,6.51868,8.01848,7.56078,6.92967,7.78393,7.35352,7.2866,5.07033,6.59497,7.51878,6.50173,6.84626
9.81753,6.50093,5.29722,9.01102,9.63895,6.25446,9.19095,10.80395,11.32395,10.71683,9.47121,8.43124,10.82065,9.29542,12.23506,6.5843,8.28059,6.60149,6.52258,8.02738,7.64384,6.92097,7.78516,7.44295,7.37161,5.15484,6.51373,7.60467,6.50563,6.92986
9.8175,6.42288,5.37567,9.02642,9.72405,6.41511,9.09722,10.7062,11.25747,10.55088,9.38102,8.60925,10.72185,9.3889,12.32385,6.50628,8.36016,6.60149,6.61221,8.01741,7.64407,6.83908,7.77769,7.44517,7.36236,5.15402,6.59919,7.60484,6.5121,6.83247
9.8178,6.42602,5.37892,8.93229,9.72402,6.33454,9.10619,10.80656,11.32953,10.62372,9.28806,8.61276,10.81736,9.38777,12.14608,6.50972,8.45514,6.51603,6.52004,8.02758,7.72716,6.92817,7.61467,7.43794,7.35863,5.05977,6.59938,7.60479,6.58832,6.75008
9.8175,6.42696,5.29655,8.93478,9.80833,6.338,9.10985,10.80063,11.33232,10.63534,9.38681,8.42471,10.82275,9.37319,12.04504,6.51036,8.27642,6.42139,6.51751,8.01589,7.72693,6.84524,7.69517,7.34807,7.20233,5.06118,6.6834,7.77374,6.50984,6.76044
9.81725,6.42717,5.38287,9.02447,9.71516,6.33929,9.0952,10.79593,11.42387,10.54637,9.37904,8.43688,10.82306,9.3877,11.8999,6.51055,8.27878,6.42068,6.44282,8.11175,7.64391,6.92992,7.69931,7.36015,7.36482,5.06984,6.67069,7.68851,6.51284,6.83533
9.7301,6.42701,5.46825,8.94184,9.621,6.42377,9.09994,10.97484,11.42608,10.54294,9.29276,8.43949,10.71863,9.38356,11.9776,6.59534,8.37038,6.43233,6.52028,8.01677,7.64049,6.92173,7.69439,7.35408,7.28005,4.97918,6.5872,7.677,6.51373,6.84183
9.7129,6.42636,5.37441,8.94225,9.63803,6.41358,9.19179,10.89013,11.42655,10.55295,9.47039,8.44062,10.8044,9.29461,12.07033,6.59459,8.27912,6.42496,6.52185,8.02694,7.54455,6.91756,7.69837,7.35306,7.36972,5.06645,6.59891,7.50672,6.51406,6.76074
9.71999,6.41393,5.28815,8.94211,9.71926,6.32831,9.09581,10.7884,11.32844,10.62584,9.46737,8.52365,10.82149,9.38693,11.9732,6.49766,8.2736,6.42679,6.6121,8.10291,7.63709,6.76102,7.69453,7.44256,7.28659,5.06915,6.67502,7.60502,6.51391,6.84618
9.81474,6.49923,5.38325,9.11005,9.55477,6.33951,9.10453,10.8047,11.32176,10.63419,9.37169,8.43988,10.80587,9.38968,11.98525,6.58235,8.45523,6.43202,6.60659,8.11105,7.64109,6.8394,7.78242,7.44515,7.37167,5.15451,6.679,7.51211,6.59851,6.8464
9.71788,6.42657,5.37707,9.01389,9.63259,6.41675,9.19341,10.80128,11.25734,10.63248,9.38567,8.44009,10.81647,9.39056,11.90089,6.59466,8.27829,6.42644,6.51771,8.10451,7.63318,6.84173,7.77965,7.4395,7.45609,5.06276,6.68266,7.59817,6.51276,6.84561
9.72689,6.50253,5.37846,8.92666,9.63868,6.33721,9.19443,10.8791,11.41654,10.62523,9.46425,8.43959,10.82191,9.39091,11.98357,6.58602,8.2782,6.42259,6.52764,8.02629,7.6396,6.84393,7.68936,7.26242,7.44819,5.06227,6.68384,7.68906,6.50055,6.83252
9.8159,6.42207,5.38284,9.02677,9.63086,6.33652,9.19446,10.97241,11.24683,10.55275,9.37615,8.44063,10.82357,9.56011,11.98591,6.50557,8.36809,6.43222,6.52127,8.10587,7.55977,6.83718,7.86534,7.35929,7.27386,5.07015,6.68407,7.59852,6.50213,6.74933
9.73264,6.4258,5.37814,8.84953,9.62662,6.33186,9.19308,11.0613,11.3412,10.55295,9.38365,8.43933,10.82388,9.47009,11.89981,6.50936,8.37022,6.42577,6.52134,8.10118,7.56087,6.8452,7.86949,7.27003,7.28665,5.06465,6.76865,7.59328,6.51243,6.76118
9.73297,6.42699,5.28963,8.93391,9.71994,6.33948,9.17579,11.05808,11.25102,10.55092,9.3863,8.44321,10.90821,9.19738,11.90134,6.51039,8.37079,6.34143,6.61197,8.11203,7.56093,6.75744,7.77033,7.35245,7.28352,5.15049,6.68318,7.6048,6.50318,6.83724
9.81582,6.42705,5.29781,9.02429,9.63856,6.33293,9.17865,10.86705,11.32431,10.55319,9.55622,8.44302,10.80234,9.38499,11.9015,6.59464,8.37057,6.4319,6.60807,8.01628,7.56078,6.761,7.69404,7.35799,7.28704,5.1547,6.67291,7.60074,6.59403,6.84115
9.71328,6.511,5.37791,9.02616,9.72404,6.33332,9.19252,10.88612,11.2566,10.63667,9.46578,8.52699,10.71692,9.38437,11.80831,6.58476,8.45486,6.428,6.51753,8.02277,7.64384,6.84103,7.7827,7.35979,7.36679,5.0655,6.67252,7.60491,6.59738,6.84497
9.71539,6.41633,5.37795,9.02642,9.80395,6.25311,9.09527,10.88616,11.33674,10.6354,9.28236,8.44108,10.82301,9.30426,11.8957,6.58354,8.3616,6.25321,6.44252,8.10883,7.72716,6.76056,7.78265,7.44503,7.37125,5.06276,6.5993,7.59994,6.59848,6.84621
9.81564,6.50024,5.38276,9.11054,9.53145,6.33902,9.18867,10.89019,11.34228,10.63742,9.46785,8.43524,10.80875,9.29825,11.8142,6.51064,8.35507,6.34732,6.52211,7.94013,7.72716,6.7553,7.86664,7.43992,7.28041,5.07026,6.5959,7.68939,6.59847,6.93079
9.71686,6.34253,5.37958,9.10051,9.6337,6.33929,9.27754,10.88446,11.25013,10.53699,9.46508,8.44298,10.81518,9.30344,11.81245,6.58792,8.2855,6.34221,6.5207,8.0238,7.5608,6.75206,7.69722,7.26023,7.27802,5.06531,6.51455,7.51295,6.59851,7.01467
9.72624,6.41962,5.28939,9.01043,9.63316,6.33951,9.27855,10.88942,11.51096,10.53684,9.29117,8.43668,10.82167,9.30009,11.81498,6.5083,8.27933,6.34089,6.61145,7.93839,7.64164,6.92694,7.70056,7.35817,7.36998,5.14993,6.67968,7.68342,6.59849,6.83491
9.81584,6.42163,5.38269,9.02624,9.62708,6.33914,9.17774,10.8023,11.33237,10.80126,9.4687,8.52851,10.82335,9.29341,11.80159,6.50781,8.27755,6.43125,6.60938,8.02515,7.54504,6.92985,7.70057,7.27022,7.36961,5.06874,6.68392,7.7733,6.59848,6.91913
9.73255,6.42563,5.37846,8.93483,9.63974,6.41669,9.17815,10.88932,11.33085,10.80414,9.46977,8.51749,10.82368,9.30609,11.89928,6.50262,8.36965,6.34472,6.4322,7.93735,7.63401,6.92719,7.78441,7.26721,7.2736,5.1547,6.59523,7.67946,6.59848,6.76182
9.73315,6.42682,5.37754,9.01753,9.53903,6.32774,9.27834,10.80373,11.34203,10.61127,9.3669,8.51867,10.90919,9.29478,11.80957,6.51071,8.36694,6.33715,6.44186,7.94118,7.7249,6.8313,7.69833,7.44303,7.28439,5.06549,6.59949,7.60368,6.59848,6.83841
9.90218,6.42693,5.29578,9.10797,9.63434,6.33922,9.18174,10.9733,11.32642,10.4639,9.4664,8.61236,10.99436,9.30019,11.72007,6.50406,8.27245,6.34666,6.43769,7.93566,7.54917,6.75745,7.68872,7.44316,7.28199,5.0617,6.67996,7.6007,6.59868,6.92519
9.90106,6.42704,5.38264,9.1112,9.63475,6.41883,9.18732,10.80527,11.25362,10.46854,9.46487,8.60925,10.99435,9.30346,11.81753,6.50425,8.36928,6.34266,6.60479,7.94274,7.55628,6.75693,7.69693,7.34435,7.27774,5.07001,6.68406,7.77311,6.68308,6.93083
9.71329,6.51176,5.46853,9.10387,9.54267,6.33277,9.27699,10.87892,11.33444,10.46673,9.37474,8.5089,10.99435,9.29473,11.81764,6.59323,8.27971,6.42479,6.61111,7.94307,7.55989,6.75315,7.78221,7.35733,7.36858,5.06592,6.5929,7.76832,6.59764,6.92436
9.71372,6.42639,5.37854,9.00998,9.55484,6.4217,9.19416,10.89158,11.32675,10.55275,9.47178,8.52731,10.99434,9.30005,11.81427,6.59469,8.27918,6.42968,6.69511,8.02293,7.56056,6.84561,7.6068,7.27008,7.37122,5.0651,6.59167,7.85677,6.50064,6.92077
9.81646,6.41778,5.28756,9.10986,9.45856,6.33902,9.27911,10.79976,11.33678,10.46749,9.2869,8.43393,10.90878,9.47378,11.81551,6.67953,8.28569,6.43165,6.51538,7.94169,7.56071,6.75042,7.70054,7.35074,7.45368,5.06851,6.6814,7.93627,6.58554,6.84645
9.71918,6.33158,5.29662,9.01942,9.63363,6.33955,9.36259,10.88378,11.42585,10.46833,9.46661,8.52814,10.90766,9.47429,11.80109,6.58857,8.27409,6.51688,6.4407,8.02654,7.64391,6.84142,7.69196,7.44522,7.26976,5.15477,6.76872,7.67827,6.51347,6.83956
9.81005,6.42726,5.29356,9.01664,9.63654,6.42395,9.17915,10.80749,11.51175,10.55245,9.46655,8.43197,10.89095,9.28981,11.81766,6.49892,8.36849,6.42806,6.52267,8.02244,7.64263,6.84526,7.77758,7.3473,7.36711,5.15095,6.59537,7.93944,6.50472,6.8399
9.8153,6.42079,5.37878,9.10946,9.55192,6.41816,9.26255,10.888,11.42225,10.46783,9.37496,8.44229,10.88908,9.29565,11.80309,6.51006,8.27971,6.33389,6.60423,8.02705,7.54497,6.76021,7.86894,7.35671,7.28233,5.06078,6.58692,7.94195,6.59352,6.84603
9.90188,6.42113,5.38278,9.10781,9.55201,6.32691,9.27892,10.89176,11.22998,10.46887,9.46633,8.44247,10.90907,9.30539,11.73289,6.50534,8.27657,6.34525,6.69491,8.01129,7.63103,6.76049,7.86452,7.35613,7.36182,5.06948,6.59775,7.92649,6.51265,6.75738
9.71869,6.34067,5.29018,9.00958,9.55087,6.33829,9.1845,10.97049,11.33358,10.5519,9.47038,8.44072,10.98765,9.21094,11.71492,6.50405,8.28634,6.34301,6.69562,8.02715,7.72565,6.75646,7.68565,7.35876,7.36837,5.06601,6.59476,7.85267,6.5983,6.83571
9.8006,6.42697,5.38181,9.1925,9.553,6.33476,9.18696,10.89311,11.33622,10.54996,9.46974,8.44305,10.90849,9.3046,11.8174,6.59299,8.18809,6.3397,6.51351,8.0166,7.63203,6.83477,7.69963,7.44067,7.45577,5.0646,6.67832,8.02297,6.50436,6.76129
9.8174,6.42098,5.29421,9.18848,9.54245,6.33238,9.36098,10.97762,11.33884,10.54268,9.36738,8.52706,10.98654,9.21489,11.79996,6.59466,8.28227,6.42964,6.6091,8.02749,7.55584,6.92473,7.61569,7.35805,7.27126,5.06845,6.68384,7.94043,6.58715,6.75609
9.81194,6.33185,5.29684,9.0157,9.54766,6.42271,9.27824,11.05984,11.33392,10.55296,9.37901,8.52755,10.99437,9.21204,11.73263,6.595,8.36469,6.43165,6.52309,8.01718,7.55973,7.01442,7.69737,7.44163,7.36647,5.15479,6.58972,8.02199,6.5985,6.8394
9.81718,6.42679,5.29308,9.10704,9.72215,6.42196,9.44697,10.97657,11.2532,10.62542,9.46939,8.44282,10.98198,9.30578,11.73213,6.59519,8.19059,6.43227,6.61097,8.02669,7.56056,6.83554,7.61604,7.43533,7.28367,5.15172,6.68206,7.85524,6.59098,6.84553
9.72613,6.42142,5.29643,9.0264,9.80836,6.32761,9.26673,10.87553,11.25237,10.54489,9.37599,8.43662,10.81217,9.30046,11.72952,6.59499,8.36662,6.42892,6.52215,8.01891,7.56076,6.7542,7.68817,7.35991,7.36239,5.05916,6.67916,8.02351,6.50818,6.92747
